1: 512.041992, 1130.573242, 216.125000, 57217
1: 514.426575, 1104.846558, 216.125000, 57313
1: 509.941742, 1073.007690, 216.125000, 57421
1: 508.851624, 1046.577515, 220.125000, 57516
1: 528.075562, 1022.304443, 220.125000, 57620
1: 559.875000, 1009.191895, 220.125000, 57724
1: 591.959961, 998.701538, 216.125000, 57816
1: 623.729248, 994.283264, 216.127838, 57920
1: 653.992065, 995.260620, 216.127838, 58024
1: 682.405762, 999.471436, 216.127838, 58116
1: 709.135803, 1005.839478, 216.127838, 58220
1: 734.809265, 1013.967590, 216.127838, 58324
1: 756.964905, 1022.825317, 216.127838, 58416
1: 782.819885, 1028.888794, 216.127838, 58520
1: 813.652222, 1021.000977, 232.125000, 58624
1: 839.625549, 1015.247681, 232.125000, 58716
1: 871.827271, 1018.734924, 232.125000, 58824
1: 904.140198, 1023.846924, 228.125000, 58920
1: 934.059143, 1028.952393, 216.125000, 59016
1: 964.856262, 1041.437134, 216.130936, 59124
1: 989.697327, 1055.657715, 216.130936, 59216
1: 1010.362305, 1070.716187, 216.130936, 59320
1: 1026.675293, 1084.473877, 216.130936, 59424
1: 1037.464600, 1094.450073, 216.130936, 59516
1: 1034.956421, 1105.334717, 216.130936, 59620
1: 1025.610230, 1113.866821, 216.130936, 59724
1: 1015.999329, 1119.247559, 216.130936, 59816
1: 1003.613403, 1105.744873, 216.130936, 59920
1: 982.144348, 1083.159302, 216.130936, 60024
1: 959.886169, 1062.233276, 216.130936, 60117
1: 940.235718, 1045.026855, 216.130936, 60224
1: 917.471313, 1027.046753, 216.130936, 60317
1: 888.497925, 1012.336548, 216.130936, 60424
1: 859.423096, 1018.383057, 232.125000, 60517
1: 829.527344, 1026.170044, 232.125000, 60613
1: 798.065674, 1029.179565, 232.125000, 60721
1: 766.128845, 1029.535522, 228.125000, 60817
1: 736.016541, 1029.024170, 216.125000, 60913
1: 703.496826, 1021.841126, 216.130920, 61021
1: 674.258118, 1011.290283, 216.130920, 61117
1: 646.833862, 998.538940, 216.130920, 61213
1: 621.120850, 984.780945, 216.130920, 61321
1: 596.898071, 970.475891, 216.130920, 61417
1: 574.470093, 956.158264, 216.130920, 61513
1: 553.685242, 941.634766, 216.130920, 61621
1: 534.999695, 928.127686, 216.130920, 61717
1: 516.312683, 914.408081, 216.130920, 61813
1: 497.316345, 890.831543, 224.125000, 61921
1: 500.381531, 865.232178, 232.125000, 62017
1: 525.524963, 845.849731, 248.125000, 62113
1: 530.618530, 821.894104, 256.125000, 62221
1: 513.637329, 800.481751, 264.125000, 62317
1: 497.161224, 771.888611, 280.125000, 62413
1: 490.925262, 739.811707, 280.125000, 62521
1: 492.797821, 710.333679, 280.125000, 62617
1: 501.276001, 685.944092, 280.125000, 62713
1: 497.202271, 656.631348, 280.125000, 62821
1: 472.469971, 636.645142, 280.125000, 62917
1: 455.001648, 606.811646, 280.125000, 63013
1: 449.433899, 573.700012, 280.125000, 63121
1: 452.608276, 543.340698, 280.125000, 63224
1: 463.369537, 519.011353, 280.125000, 63316
1: 467.281342, 487.162292, 288.125000, 63421
1: 451.965241, 467.811676, 307.211609, 63516
1: 444.722137, 437.952972, 314.454712, 63620
1: 445.709259, 409.769165, 313.467621, 63713
1: 449.721100, 383.558167, 306.967621, 63821
1: 454.851196, 359.836182, 292.467621, 63917
1: 460.323639, 339.212524, 280.125000, 64013
1: 463.949493, 313.852631, 280.125000, 64121
1: 465.660950, 286.367920, 280.125000, 64217
1: 465.942383, 259.852631, 280.125000, 64313
1: 464.425262, 234.336044, 280.125000, 64421
1: 442.668640, 212.907425, 280.125000, 64517
1: 412.535828, 200.027374, 280.125000, 64625
1: 382.991272, 188.292358, 280.125000, 64721
1: 353.874298, 175.585434, 280.125000, 64817
1: 325.040131, 162.282135, 280.125000, 64923
1: 302.933929, 151.850616, 280.125000, 65023
1: 287.722992, 144.531464, 280.125000, 65117
1: 277.393555, 139.455429, 280.125000, 65213
1: 253.585739, 134.101273, 280.125000, 65321
1: 234.172302, 130.602432, 280.125000, 65417
1: 220.721314, 128.568726, 280.125000, 65513
1: 211.540970, 127.463760, 280.125000, 65621
1: 187.713226, 134.391006, 280.125000, 65717
1: 161.194427, 144.218521, 280.125000, 65813
1: 138.192245, 154.058136, 280.125000, 65920
1: 115.609261, 166.555328, 280.125000, 66013
1: 88.349922, 182.334091, 280.125000, 66118
1: 62.902245, 196.966980, 280.125000, 66219
1: 36.005577, 212.364578, 280.125000, 66328
1: 9.634063, 227.411789, 280.125000, 66419
1: -14.404576, 240.955643, 280.125000, 66519
1: -30.695505, 267.363739, 280.125000, 66615
1: -47.345539, 291.787567, 280.125000, 66715
1: -65.415436, 311.927551, 280.125000, 66815
1: -83.515656, 328.783264, 280.125000, 66919
1: -101.408058, 343.254639, 280.125000, 67020
1: -122.022575, 357.826386, 280.125000, 67122
1: -145.659561, 372.399445, 280.125000, 67222
1: -157.342438, 401.869934, 280.125000, 67322
1: -158.840027, 435.088074, 280.125000, 67422
1: -155.613373, 462.314880, 280.125000, 67516
1: -151.576431, 480.789154, 280.125000, 67615
1: -147.437592, 493.133850, 280.125000, 67720
1: -141.900421, 519.714905, 280.125000, 67816
1: -136.796265, 550.814575, 280.125000, 67915
1: -132.579147, 580.765686, 280.125000, 68025
1: -128.995010, 609.524292, 280.125000, 68118
1: -125.908127, 637.961182, 280.125000, 68228
1: -123.534195, 665.334656, 280.125000, 68319
1: -111.221390, 695.877380, 280.125000, 68422
1: -94.964874, 723.564148, 280.125000, 68526
1: -76.554276, 749.581116, 280.125000, 68619
1: -57.038891, 774.360474, 280.125000, 68719
1: -37.083519, 798.257507, 280.125000, 68822
1: -16.937965, 821.483887, 280.125000, 68915
1: 2.745285, 843.603760, 280.125000, 69019
1: 21.071903, 863.724365, 280.125000, 69122
1: 38.583382, 882.540039, 280.125000, 69222
1: 55.217846, 899.933899, 288.125000, 69316
1: 70.381607, 926.413940, 296.125000, 69420
1: 58.198566, 946.304504, 312.125000, 69524
1: 54.309711, 976.345703, 320.125000, 69616
1: 65.924629, 1002.863831, 336.125000, 69716
1: 79.280983, 1018.534851, 344.125000, 69821
1: 58.266281, 1022.822632, 344.125000, 69916
1: 41.217121, 1026.312256, 352.125000, 70021
1: 40.823505, 1047.638916, 360.125000, 70116
1: 53.183567, 1076.697510, 376.125000, 70220
1: 60.078537, 1105.572510, 392.125000, 70324
1: 75.565598, 1129.773315, 408.125000, 70416
1: 86.197945, 1158.234009, 408.125000, 70520
1: 103.410149, 1184.898804, 408.125000, 70624
1: 112.871590, 1207.338623, 408.125000, 70716
1: 113.099319, 1236.846558, 408.125000, 70820
1: 129.246796, 1249.289063, 408.125000, 70924
1: 147.095963, 1266.556641, 416.125000, 71016
1: 160.657532, 1256.678833, 416.125000, 71118
1: 163.023560, 1228.718506, 426.458466, 71216
1: 182.448257, 1216.289673, 438.887421, 71320
1: 212.749634, 1208.382446, 446.794678, 71424
1: 248.308441, 1208.428345, 446.177094, 71516
1: 282.590393, 1209.408203, 438.577118, 71619
1: 314.392639, 1210.671875, 422.977142, 71716
1: 343.407776, 1212.093384, 408.125000, 71828
1: 345.536041, 1204.623291, 408.125000, 71919
1: 324.323303, 1194.456177, 412.125000, 72024
1: 308.750366, 1183.720947, 412.125000, 72115
1: 302.391174, 1172.522461, 412.125000, 72222
1: 311.001556, 1184.161499, 412.125000, 72320
1: 325.036316, 1205.709595, 412.125000, 72422
1: 335.410126, 1224.186890, 408.125000, 72515
1: 348.892212, 1252.306152, 408.127838, 72616
1: 360.538269, 1277.887329, 408.127838, 72728
1: 370.191284, 1300.924683, 408.127838, 72824
1: 384.207520, 1326.913818, 408.127838, 72916
1: 399.554688, 1350.745361, 408.127838, 73020
1: 416.415710, 1372.465576, 408.127838, 73120
1: 441.122772, 1375.830322, 412.125000, 73220
1: 472.493286, 1372.355957, 412.125000, 73313
1: 473.276520, 1369.156372, 412.125000, 73420
1: 450.918152, 1367.656128, 412.125000, 73517
1: 419.891632, 1367.493164, 412.125000, 73613
1: 392.412262, 1368.769653, 411.125000, 73721
1: 365.919830, 1361.385132, 408.127869, 73817
1: 345.857330, 1348.965088, 408.127869, 73913
1: 322.867584, 1333.458984, 408.127869, 74021
1: 300.744659, 1317.814697, 408.127869, 74117
1: 281.790497, 1303.806763, 408.127869, 74213
1: 262.130920, 1288.008545, 408.127869, 74321
1: 247.310425, 1297.385986, 408.127869, 74417
1: 243.626358, 1326.862061, 408.127869, 74513
1: 257.101044, 1348.128296, 419.305054, 74621
1: 254.442261, 1348.669556, 419.846375, 74717
1: 237.459198, 1338.117798, 421.286194, 74813
1: 207.544830, 1335.847534, 431.024323, 74921
1: 175.145554, 1337.082764, 432.259613, 75017
1: 155.860550, 1337.992798, 433.169617, 75113
1: 139.991638, 1341.035400, 429.969605, 75221
1: 126.047791, 1345.181519, 418.769592, 75317
1: 109.110321, 1339.214966, 410.391663, 75413
1: 84.221519, 1331.113159, 408.125000, 75513
1: 53.581203, 1341.896973, 408.125000, 75621
1: 28.905163, 1358.836914, 408.125000, 75713
1: 15.115164, 1369.476929, 408.125000, 75817
1: 8.455852, 1376.772827, 408.125000, 75921
1: 7.509629, 1385.307007, 408.125000, 76025
1: 8.052222, 1391.969360, 404.125000, 76116
1: 8.968901, 1396.325684, 392.125000, 76221
1: 10.164464, 1399.033936, 372.125000, 76313
1: 11.528823, 1400.559448, 344.125000, 76417
1: 13.073333, 1401.033691, 308.125000, 76524
1: 14.797824, 1400.599121, 280.125000, 76617
1: 16.833807, 1420.886841, 280.125000, 76721
1: 18.520014, 1443.783081, 280.125000, 76816
1: 8.681398, 1472.420044, 280.125000, 76917
1: -13.682450, 1497.563965, 280.125000, 77021
1: -32.206444, 1517.920532, 280.125000, 77124
1: -44.439697, 1532.663330, 280.125000, 77217
1: -52.376129, 1543.105591, 280.125000, 77313
1: -74.279785, 1538.863770, 280.125000, 77417
1: -98.388351, 1517.322510, 280.125000, 77520
1: -128.865814, 1510.213867, 280.125000, 77613
1: -160.178818, 1518.966431, 280.125000, 77721
1: -185.919174, 1541.609375, 280.125000, 77817
1: -201.575195, 1571.612427, 280.125000, 77913
1: -211.457245, 1602.220825, 280.125000, 78021
1: -211.642212, 1633.864502, 280.125000, 78113
1: -195.694031, 1640.099365, 280.125000, 78220
1: -180.962341, 1620.762695, 280.125000, 78324
1: -173.346603, 1589.237671, 280.125000, 78416
1: -165.685791, 1561.166870, 280.125000, 78519
1: -155.029709, 1532.085205, 280.125000, 78624
1: -143.587967, 1505.785400, 280.125000, 78716
1: -129.094070, 1478.154175, 280.125000, 78820
1: -114.922882, 1449.991821, 280.125000, 78924
1: -102.011169, 1421.638062, 280.125000, 79016
1: -92.157928, 1391.125977, 280.125000, 79120
1: -84.687111, 1360.172974, 280.125000, 79224
1: -78.619988, 1328.979858, 280.125000, 79316
1: -73.351311, 1297.661987, 280.125000, 79420
1: -68.545662, 1266.276367, 280.125000, 79524
1: -64.070717, 1234.843750, 280.125000, 79616
1: -59.801903, 1203.383423, 280.125000, 79720
1: -55.736034, 1171.896240, 280.125000, 79824
1: -51.993881, 1141.002808, 280.125000, 79916
1: -49.780251, 1112.786255, 280.125000, 80020
1: -46.239716, 1083.824341, 280.125000, 80124
1: -41.955872, 1057.051758, 280.125000, 80216
1: -37.584263, 1033.632080, 280.125000, 80320
1: -31.737907, 1005.891480, 280.125000, 80425
1: -24.920603, 975.140930, 280.125000, 80520
1: -18.404976, 946.646790, 280.125000, 80613
1: -12.655996, 922.500000, 288.125000, 80720
1: 11.610951, 906.098694, 288.125000, 80821
1: 37.061462, 891.138428, 288.125000, 80917
1: 63.662857, 876.692993, 284.125000, 81024
1: 82.901718, 872.259338, 280.125000, 81116
1: 77.376640, 885.151855, 280.125000, 81220
1: 57.461731, 901.035217, 288.125000, 81324
1: 47.799889, 930.536743, 304.125000, 81416
1: 54.722298, 959.844177, 312.125000, 81525
1: 68.062973, 981.405273, 328.125000, 81616
1: 70.747574, 1011.069458, 344.125000, 81720
1: 55.411896, 1039.187378, 352.125000, 81824
1: 43.588440, 1055.939209, 360.125000, 81916
1: 49.745365, 1082.037964, 376.125000, 82020
1: 57.608776, 1107.469116, 392.125000, 82113
1: 80.499382, 1128.917847, 408.125000, 82220
1: 80.432915, 1158.496460, 408.125000, 82324
1: 76.374649, 1190.096436, 408.125000, 82416
1: 83.517944, 1217.786377, 408.125000, 82520
1: 106.634018, 1235.665527, 408.125000, 82624
1: 129.523483, 1230.208374, 408.125000, 82716
1: 157.165604, 1220.116455, 423.060272, 82820
1: 181.045120, 1227.861572, 427.315277, 82924
1: 212.284241, 1231.313110, 424.125000, 83016
1: 224.255692, 1239.142212, 424.125000, 83113
1: 261.375214, 1261.139038, 415.125000, 83216
1: 283.024780, 1265.176636, 408.131927, 83320
1: 303.912231, 1244.295166, 408.131927, 83425
1: 320.718994, 1218.183105, 408.131927, 83520
1: 329.628784, 1192.005493, 412.125000, 83624
1: 346.883759, 1165.111816, 412.125000, 83716
1: 368.217102, 1147.186768, 412.125000, 83820
1: 390.044434, 1133.367188, 408.125000, 83924
1: 409.843567, 1109.719605, 408.127838, 84016
1: 420.623566, 1095.544678, 408.127838, 84120
1: 429.597382, 1088.715942, 407.127838, 84224
1: 437.827484, 1084.247437, 399.127838, 84316
1: 444.719116, 1082.664063, 383.127838, 84420
1: 450.127045, 1083.767334, 359.127838, 84524
1: 453.894318, 1087.513916, 327.127838, 84616
1: 455.688873, 1093.709595, 287.127838, 84720
1: 455.587708, 1101.775635, 239.127838, 84824
1: 452.824249, 1109.499878, 216.129028, 84916
1: 470.394074, 1112.632080, 216.129028, 85020
1: 500.828583, 1113.115845, 216.129028, 85124
1: 526.305054, 1112.683716, 216.129028, 85216
1: 557.771423, 1111.134033, 216.129028, 85320
1: 584.558899, 1109.424683, 216.129028, 85424
1: 608.933472, 1107.592041, 216.129028, 85516
1: 638.545593, 1104.897461, 216.129028, 85619
1: 667.375855, 1101.962769, 216.129028, 85724
1: 694.157043, 1085.115479, 216.129028, 85816
1: 714.400330, 1063.946777, 216.129028, 85920
1: 728.812683, 1043.479736, 216.129028, 86025
1: 739.897827, 1021.934570, 216.129028, 86119
1: 748.775940, 998.722717, 216.129028, 86224
1: 755.503723, 973.371826, 216.129028, 86316
1: 779.741638, 960.404297, 222.772507, 86417
1: 809.580994, 968.204468, 238.972214, 86520
1: 839.906555, 973.947205, 233.229584, 86624
1: 858.778198, 975.471619, 232.125000, 86717
1: 882.208984, 986.188416, 231.125000, 86824
1: 903.907532, 997.105347, 223.125000, 86916
1: 920.470581, 997.217712, 216.132950, 87020
1: 931.470459, 971.112000, 216.132950, 87124
1: 938.448914, 939.695801, 216.132950, 87216
1: 940.510132, 907.487610, 216.132950, 87320
1: 941.002502, 875.731689, 216.132950, 87424
1: 941.000000, 843.980225, 216.132950, 87516
1: 940.737427, 812.232239, 216.132950, 87620
1: 940.305969, 780.486572, 216.132950, 87724
1: 939.756287, 748.743042, 216.132950, 87816
1: 939.206604, 716.999512, 216.132950, 87920
1: 939.206604, 685.252686, 216.132950, 88024
1: 934.083069, 668.111206, 216.132950, 88117
1: 931.808044, 659.395630, 216.132950, 88224
1: 931.976746, 651.394897, 216.132950, 88316
1: 932.295044, 643.400330, 216.132950, 88420
1: 932.619690, 635.406799, 216.132950, 88524
1: 932.954651, 627.413635, 216.132950, 88616
1: 933.298035, 619.420715, 216.132950, 88720
1: 933.641480, 611.427795, 216.132950, 88813
1: 933.990051, 603.434998, 216.132950, 88920
1: 934.408569, 595.445923, 216.132950, 89024
1: 934.531738, 596.944031, 216.132950, 89116
1: 934.550232, 602.443970, 216.132950, 89220
1: 934.556580, 609.943970, 216.132950, 89324
1: 934.563599, 617.943970, 216.132950, 89417
1: 934.572022, 625.943970, 216.132950, 89524
1: 934.569336, 633.943970, 216.132950, 89616
1: 934.572693, 641.943970, 216.132950, 89721
1: 934.588379, 649.943970, 216.132950, 89816
1: 934.594605, 657.944031, 216.132950, 89920
1: 934.611023, 665.944092, 216.132950, 90024
1: 934.627930, 673.944153, 216.132950, 90117
1: 934.648987, 681.944214, 216.132950, 90213
1: 934.668762, 689.944275, 216.132950, 90320
1: 934.682739, 697.944275, 216.132950, 90413
1: 934.697449, 705.944275, 216.132950, 90520
1: 934.716736, 713.944336, 216.132950, 90613
1: 934.725891, 721.944336, 216.132950, 90720
1: 934.743042, 729.944397, 216.132950, 90824
1: 934.757019, 737.944397, 216.132950, 90916
1: 934.772644, 745.944397, 216.132950, 91020
1: 934.784119, 753.944397, 216.132950, 91124
1: 934.803467, 761.944397, 216.132950, 91216
1: 934.822632, 769.944458, 216.132950, 91320
1: 934.837463, 777.944458, 216.132950, 91424
1: 934.849915, 785.944458, 216.132950, 91516
1: 934.863770, 793.944458, 216.132950, 91620
1: 934.873474, 801.944458, 216.132950, 91724
1: 934.880920, 809.944458, 216.132950, 91816
1: 934.889893, 817.944458, 216.132950, 91920
1: 934.902649, 825.944458, 216.132950, 92024
1: 934.913147, 833.944458, 216.132950, 92117
1: 934.930969, 841.944458, 216.132950, 92224
1: 934.940857, 849.944458, 216.132950, 92316
1: 934.946106, 857.944458, 216.132950, 92420
1: 934.956726, 865.944458, 216.132950, 92524
1: 934.969421, 873.944458, 216.132950, 92616
1: 934.982300, 881.944458, 216.132950, 92720
1: 934.991943, 889.944458, 216.132950, 92813
1: 935.004272, 897.944458, 216.132950, 92920
1: 935.012573, 905.944458, 216.132950, 93024
1: 935.021179, 913.944458, 216.132950, 93115
1: 945.864014, 936.675110, 216.132950, 93220
1: 961.198730, 964.503662, 216.132950, 93324
1: 977.142456, 991.966919, 216.132950, 93416
1: 993.335205, 1019.276978, 216.132950, 93520
1: 1009.801331, 1046.425049, 216.132950, 93613
1: 1024.341064, 1070.023560, 216.132950, 93720
1: 1034.441040, 1086.307617, 216.132950, 93824
1: 1041.296875, 1097.238770, 216.132950, 93916
1: 1035.296997, 1108.117798, 216.132950, 94020
1: 1025.618408, 1115.720215, 216.132950, 94122
1: 1015.931702, 1120.287598, 216.132950, 94216
1: 996.388184, 1110.382690, 216.132950, 94320
1: 971.698608, 1090.696777, 216.132950, 94424
1: 951.338562, 1072.265869, 216.132950, 94516
1: 933.711792, 1054.338257, 216.132950, 94620
1: 917.292053, 1035.473999, 216.132950, 94724
1: 903.059021, 1015.854248, 216.132950, 94816
1: 876.424255, 1009.867798, 224.125000, 94919
1: 848.397461, 1019.134766, 232.125000, 95024
1: 818.924255, 1027.050781, 232.125000, 95115
1: 786.681152, 1028.683716, 232.125000, 95216
1: 752.756043, 1027.742065, 228.125000, 95316
1: 720.213928, 1026.085449, 216.125000, 95415
1: 690.948242, 1024.819458, 216.131012, 95514
1: 665.755981, 1024.107544, 216.131012, 95615
1: 642.574829, 1023.755920, 216.131012, 95716
1: 616.873901, 1023.590698, 216.131012, 95815
1: 588.778809, 1023.620483, 216.131012, 95915
1: 558.542053, 1023.793884, 220.125000, 96016
1: 540.377075, 1023.898865, 220.125000, 96116
1: 530.591553, 1023.966858, 220.125000, 96215
1: 519.080017, 1007.919678, 220.125000, 96315
1: 508.275787, 980.403626, 220.125000, 96419
1: 505.774750, 948.682312, 219.125000, 96519
1: 504.675720, 916.158081, 216.127838, 96620
1: 509.448975, 890.125671, 224.125000, 96722
1: 516.164612, 861.290588, 240.125000, 96822
1: 515.794922, 828.657898, 256.125000, 96921
1: 511.309479, 796.970825, 272.125000, 97023
1: 508.886261, 765.575745, 280.125000, 97124
1: 508.318054, 734.290161, 280.125000, 97223
1: 509.113129, 703.515564, 280.125000, 97322
1: 512.014832, 673.785156, 280.125000, 97421
1: 501.706268, 648.644714, 280.125000, 97521
1: 490.228424, 618.741211, 280.125000, 97621
1: 481.424561, 588.101929, 280.125000, 97723
1: 474.542603, 557.032410, 280.125000, 97822
1: 469.563355, 525.594543, 280.125000, 97923
1: 462.998077, 495.619263, 280.125000, 98022
1: 455.394531, 469.922394, 303.782318, 98121
1: 452.790283, 437.536804, 306.386566, 98223
1: 454.061127, 408.195831, 305.115723, 98314
1: 457.344177, 381.376648, 299.015747, 98413
1: 461.170593, 357.542816, 284.915772, 98516
1: 456.695892, 335.141754, 280.125000, 98615
1: 450.988525, 305.571167, 280.125000, 98716
1: 451.086456, 273.535858, 280.125000, 98815
1: 456.298645, 242.055847, 280.125000, 98916
1: 465.767120, 218.295395, 280.125000, 99015
1: 450.632263, 205.637924, 280.125000, 99119
1: 419.788391, 197.011917, 280.125000, 99218
1: 388.553955, 190.808075, 280.125000, 99317
1: 357.153351, 185.932617, 280.125000, 99419
1: 325.914154, 181.854126, 280.125000, 99520
1: 294.874634, 178.257584, 280.125000, 99620
1: 264.311523, 174.957047, 280.125000, 99719
1: 234.491318, 171.820099, 280.125000, 99818
1: 205.794312, 168.848373, 280.125000, 99917
1: 178.348938, 166.021500, 280.125000, 100019
1: 152.276230, 163.394348, 280.125000, 100120
1: 127.581902, 160.910797, 280.125000, 100219
1: 96.641701, 168.661102, 280.125000, 100318
1: 67.142090, 181.554245, 280.125000, 100417
1: 39.569931, 197.179886, 280.125000, 100517
1: 13.763735, 214.563934, 280.125000, 100617
1: -10.450682, 233.466644, 280.125000, 100717
1: -30.169806, 259.779968, 280.125000, 100817
1: -49.121483, 283.666199, 280.125000, 100919
1: -69.213791, 305.381500, 280.125000, 101018
1: -89.552971, 325.199585, 280.125000, 101119
1: -109.247871, 343.093140, 280.125000, 101218
1: -127.002449, 358.238647, 280.125000, 101317
1: -148.100525, 374.265686, 280.125000, 101417
1: -156.540909, 398.935974, 280.125000, 101519
1: -156.561829, 419.970276, 280.125000, 101618
1: -153.092575, 434.353577, 280.125000, 101720
1: -145.663849, 457.113007, 280.125000, 101819
1: -139.986115, 474.609314, 280.125000, 101918
1: -136.090042, 486.607880, 280.125000, 102017
1: -132.449768, 513.843933, 280.125000, 102120
1: -129.618881, 544.092896, 280.125000, 102219
1: -127.474602, 573.757874, 280.125000, 102318
1: -125.909042, 602.446167, 280.125000, 102417
1: -124.815025, 630.146851, 280.125000, 102517
1: -124.251198, 656.606323, 280.125000, 102617
1: -112.922478, 687.246460, 280.125000, 102717
1: -97.296448, 715.331421, 280.125000, 102819
1: -79.403267, 741.712585, 280.125000, 102918
1: -60.356934, 766.857178, 280.125000, 103017
1: -40.719078, 791.178955, 280.125000, 103117
1: -20.750969, 814.889587, 280.125000, 103219
1: -1.350600, 837.257568, 280.125000, 103318
1: 17.090216, 858.120972, 280.125000, 103419
1: 34.636204, 877.586609, 280.125000, 103518
1: 51.260540, 895.676453, 280.125000, 103617
1: 65.887154, 923.544067, 296.125000, 103716
1: 64.688957, 946.094116, 312.125000, 103815
1: 60.878952, 977.031921, 328.125000, 103914
1: 61.521999, 1009.260864, 344.125000, 104013
1: 55.371235, 1036.638428, 352.125000, 104124
1: 44.567703, 1059.731201, 368.125000, 104223
1: 42.632801, 1091.611694, 384.125000, 104322
1: 51.089355, 1123.291626, 400.125000, 104421
1: 70.391174, 1144.866333, 408.125000, 104520
1: 61.203213, 1157.809814, 408.125000, 104619
1: 31.924042, 1163.102173, 408.125000, 104720
1: 7.344639, 1184.454102, 408.125000, 104819
1: -9.367165, 1210.911743, 408.125000, 104920
1: -13.399975, 1244.248535, 408.125000, 105019
1: -9.336824, 1276.642700, 408.125000, 105120
1: -0.659850, 1307.568115, 408.125000, 105219
1: 10.165238, 1336.239380, 408.125000, 105318
1: 21.213299, 1361.192383, 408.125000, 105417
1: 31.952356, 1382.776489, 408.125000, 105516
1: 38.392357, 1395.341553, 408.125000, 105615
1: 41.716583, 1401.775879, 408.125000, 105716
1: 44.858887, 1406.949585, 408.125000, 105815
1: 48.170437, 1412.007568, 408.125000, 105914
1: 51.555843, 1416.998413, 408.125000, 106013
1: 54.975449, 1421.985962, 408.125000, 106124
1: 58.356159, 1427.000366, 407.125000, 106223
1: 60.731541, 1430.504150, 399.125000, 106322
1: 62.111202, 1432.575928, 383.125000, 106422
1: 62.809425, 1433.603394, 359.125000, 106522
1: 62.836212, 1433.680054, 327.125000, 106622
1: 62.292614, 1432.847534, 287.125000, 106722
1: 55.502964, 1436.812622, 280.125000, 106822
1: 31.210007, 1445.715332, 280.125000, 106922
1: 7.116994, 1452.864624, 280.125000, 107022
1: -17.083965, 1459.009277, 280.125000, 107124
1: -47.610832, 1465.701538, 280.125000, 107213
1: -78.332298, 1472.060913, 280.125000, 107315
1: -106.396050, 1477.577881, 280.125000, 107419
1: -131.559692, 1482.172607, 280.125000, 107519
1: -145.743988, 1500.877319, 280.125000, 107620
1: -150.414688, 1528.617554, 280.125000, 107723
1: -150.242783, 1553.003662, 280.125000, 107815
1: -146.382278, 1576.335083, 280.125000, 107917
1: -139.815994, 1598.659424, 280.125000, 108019
1: -130.248123, 1620.208618, 284.125000, 108124
1: -124.403122, 1632.528564, 284.125000, 108223
1: -121.907043, 1641.768799, 284.125000, 108322
1: -105.821411, 1655.737305, 284.125000, 108424
1: -78.793625, 1669.858398, 284.125000, 108515
1: -47.819504, 1683.612183, 280.125000, 108616
1: -15.292923, 1690.274292, 280.127838, 108719
1: 16.872999, 1690.574219, 280.127838, 108819
1: 48.199413, 1686.658081, 280.127838, 108919
1: 78.724007, 1679.705566, 280.127838, 109020
1: 107.182816, 1670.465210, 280.127838, 109121
1: 133.037781, 1659.214722, 280.127838, 109222
1: 165.382248, 1653.968994, 280.127838, 109313
1: 193.835449, 1659.723633, 280.127838, 109415
1: 223.257889, 1668.545898, 279.127838, 109515
1: 250.444977, 1676.740234, 271.127838, 109615
1: 274.723236, 1684.127930, 255.127838, 109714
1: 296.258209, 1690.723755, 232.125000, 109815
1: 314.420990, 1681.147339, 231.125000, 109915
1: 333.277679, 1668.977783, 223.125000, 110015
1: 355.267120, 1653.867798, 216.131073, 110115
1: 387.506653, 1646.794922, 216.131073, 110215
1: 417.913696, 1645.941406, 216.131073, 110315
1: 438.908112, 1646.939453, 216.131073, 110415
1: 453.372803, 1648.907227, 216.131073, 110515
1: 448.524811, 1652.478394, 216.131073, 110614
1: 442.532318, 1654.421753, 216.131073, 110713
1: 423.281189, 1655.343262, 216.131073, 110815
1: 393.431793, 1656.133301, 216.131073, 110915
1: 362.435547, 1656.517212, 216.131073, 111015
1: 332.173737, 1659.959595, 216.131073, 111115
1: 301.685913, 1666.198853, 232.125000, 111215
1: 269.323425, 1668.006958, 248.125000, 111315
1: 237.263657, 1664.897095, 264.125000, 111415
1: 205.783417, 1661.701660, 280.125000, 111515
1: 175.271927, 1660.857056, 280.125000, 111615
1: 145.396912, 1661.248535, 280.125000, 111719
1: 117.809296, 1662.415161, 280.125000, 111819
1: 93.892281, 1664.453247, 280.125000, 111919
1: 63.456772, 1659.069946, 280.125000, 112019
1: 34.775787, 1650.326050, 280.125000, 112118
1: 8.586888, 1640.212402, 280.125000, 112219
1: -14.852377, 1629.863892, 280.125000, 112319
1: -36.048744, 1619.526978, 280.125000, 112419
1: -56.812981, 1608.642334, 280.125000, 112522
1: -78.466393, 1596.486450, 280.125000, 112622
1: -106.023766, 1584.297241, 280.125000, 112722
1: -126.550980, 1558.984619, 280.125000, 112822
1: -137.646622, 1527.758057, 280.125000, 112922
1: -140.072876, 1494.801025, 280.125000, 113022
1: -131.320374, 1464.601563, 280.125000, 113124
1: -118.208992, 1437.052490, 280.125000, 113215
1: -103.250740, 1414.055420, 280.125000, 113315
1: -90.829193, 1384.074707, 280.125000, 113415
1: -82.134377, 1353.303467, 280.125000, 113518
1: -75.564209, 1322.172241, 280.125000, 113619
1: -70.206032, 1290.853760, 280.125000, 113721
1: -65.612000, 1259.431397, 280.125000, 113822
1: -61.444698, 1227.953491, 280.125000, 113922
1: -57.641617, 1196.430786, 280.125000, 114022
